,Tweet_ID,Date,User_Id,Location
0,1598031644593893376,2022-11-30 19:10:08+00:00,762426696519737345,"Aparecida de Goiânia, Brasil"
1,1598031401089130497,2022-11-30 19:09:10+00:00,1390505808,Coimbra
2,1598029103826870272,2022-11-30 19:00:02+00:00,20791073,Traverse City
3,1598029100010045441,2022-11-30 19:00:02+00:00,1166818268071563264,Paris
4,1598028258226102272,2022-11-30 18:56:41+00:00,1596236178885337089,"Texas, USA"
5,1598023223316299777,2022-11-30 18:36:40+00:00,56766247,"Mar del Plata, Argentina"
6,1598022875121913860,2022-11-30 18:35:17+00:00,1526893423671795712,📍Fortaleza | CE
7,1598022834168950784,2022-11-30 18:35:08+00:00,1348418871871459328,Saskatchewan
8,1598022106180161539,2022-11-30 18:32:14+00:00,20791073,Traverse City
9,1598022098248732704,2022-11-30 18:32:12+00:00,11591892,Instagram: pastexpirycom
10,1598022013083389973,2022-11-30 18:31:52+00:00,11591892,Instagram: pastexpirycom
11,1598021713446731776,2022-11-30 18:30:40+00:00,1253672903465263106,Distrito Federal
12,1598021612645003264,2022-11-30 18:30:16+00:00,339352805,"São Mateus, Brasil"
13,1598021218925420545,2022-11-30 18:28:43+00:00,1445000873726332941,93 M miles away from the Sun
14,1598020329686695937,2022-11-30 18:25:11+00:00,966431258,Lima 
15,1598017162740125697,2022-11-30 18:12:35+00:00,1489021695746879488,
16,1598016056311808011,2022-11-30 18:08:12+00:00,1148741186951229440,Behind You
17,1598015572435865600,2022-11-30 18:06:16+00:00,770365594109550592,"Santa Ana, CA"
18,1598014062746816512,2022-11-30 18:00:16+00:00,1275046311927013376,Office No: 401 Bay Street  
19,1598013963509563392,2022-11-30 17:59:53+00:00,707620654485528576,Lisboa
20,1598013079660691456,2022-11-30 17:56:22+00:00,1377145074622996482,Deutschland/Europa 
21,1598011428308680704,2022-11-30 17:49:48+00:00,1302916591550517254,"California, USA"
22,1598008900678475776,2022-11-30 17:39:46+00:00,1531739194716209152,Global
23,1598008131967123457,2022-11-30 17:36:42+00:00,1238215679162998784,
24,1598006605974761472,2022-11-30 17:30:39+00:00,1519025184325386241,
25,1598006443206131713,2022-11-30 17:30:00+00:00,773589011654905860,
26,1598006412524761088,2022-11-30 17:29:52+00:00,1234536299421302784,Utah
27,1598005602722385920,2022-11-30 17:26:39+00:00,629343225,rwittenbrink@mastodon.social
28,1598003845040177152,2022-11-30 17:19:40+00:00,1565022958879268864,
29,1598002856455544832,2022-11-30 17:15:45+00:00,768814576813170688,"Québec, Canada"
30,1598002070002573312,2022-11-30 17:12:37+00:00,253090922,Haiti
31,1597999623863676928,2022-11-30 17:02:54+00:00,1047105293266632704,Global🇺🇳
32,1597998942637248513,2022-11-30 17:00:11+00:00,1239307835793649670,
33,1597998092355534848,2022-11-30 16:56:49+00:00,1585761741518036994,
34,1597997998562238464,2022-11-30 16:56:26+00:00,11591892,Instagram: pastexpirycom
35,1597995681729622022,2022-11-30 16:47:14+00:00,1305956953760333829,Brasil
36,1597995402867150848,2022-11-30 16:46:08+00:00,1305956953760333829,Brasil
37,1597995256171368448,2022-11-30 16:45:33+00:00,1547275279189643268,
38,1597994753639038979,2022-11-30 16:43:33+00:00,57264785,"Santa Rosa, California"
39,1597994420468842496,2022-11-30 16:42:13+00:00,1305956953760333829,Brasil
40,1597994144353615872,2022-11-30 16:41:07+00:00,1305956953760333829,Brasil
41,1597993510841589767,2022-11-30 16:38:36+00:00,117442888,
42,1597991937360830464,2022-11-30 16:32:21+00:00,1586781163103797248,
43,1597991057731751937,2022-11-30 16:28:52+00:00,22664758,mstobbe@ap.org
44,1597989174019526656,2022-11-30 16:21:22+00:00,104788049,Macau
45,1597989098551058433,2022-11-30 16:21:04+00:00,1006316592597065729,Canada
46,1597985483086102528,2022-11-30 16:06:42+00:00,147561958,Pelotas-RS
47,1597985382532091908,2022-11-30 16:06:18+00:00,65444625,Bolivia
48,1597985042499870720,2022-11-30 16:04:57+00:00,433560338,
49,1597984678434119681,2022-11-30 16:03:31+00:00,1485219922951417858,
50,1597984417842077696,2022-11-30 16:02:28+00:00,1243311545544855552,
51,1597983806501359617,2022-11-30 16:00:03+00:00,1259950081895260160,Brasil
52,1597983802000801792,2022-11-30 16:00:02+00:00,1259950081895260160,Brasil
53,1597983284491096064,2022-11-30 15:57:58+00:00,237070073,Natal/RN
54,1597982855015305216,2022-11-30 15:56:16+00:00,14611308,United States
55,1597981444034412547,2022-11-30 15:50:39+00:00,1403603552,Ciudad Autónoma de Buenos Aire
56,1597981319719288832,2022-11-30 15:50:10+00:00,181719766,Mes premiers tweets juin 2012
57,1597980614115868672,2022-11-30 15:47:22+00:00,14737210,"Barrie, Ontario, Canada"
58,1597980192122740736,2022-11-30 15:45:41+00:00,1222643681921990656,
59,1597980151161167876,2022-11-30 15:45:31+00:00,1235925231316893697,
60,1597979819454926853,2022-11-30 15:44:12+00:00,3674627297,
61,1597979080401424384,2022-11-30 15:41:16+00:00,235312723,
62,1597978944396881920,2022-11-30 15:40:44+00:00,25199875,"Littleton, NH"
63,1597978518851579904,2022-11-30 15:39:02+00:00,31632905,"Mumbai, India"
