,Tweet_ID,Date,User_Id,Location
0,1594585235009597440,2022-11-21 06:55:20+00:00,1356170204397494272,Colorado
1,1594582847804780544,2022-11-21 06:45:51+00:00,1356718497670205441,"Tucson, AZ"
2,1591155557318041600,2022-11-11 19:47:01+00:00,1088114422499995652,
3,1591011105362411521,2022-11-11 10:13:01+00:00,385042945,
4,1590816865986969601,2022-11-10 21:21:11+00:00,4246104733,"Mountain Brook, AL"
5,1590789128949739520,2022-11-10 19:30:58+00:00,1340962993,SE & New England 
6,1588885130902487041,2022-11-05 13:25:09+00:00,912799952476233729,"Watertown, NY"
7,1588508005083271168,2022-11-04 12:26:36+00:00,1425248834222006273,30248
8,1587907962646863872,2022-11-02 20:42:14+00:00,100527371,
9,1587898546132766720,2022-11-02 20:04:49+00:00,130620967,
10,1587897890952777728,2022-11-02 20:02:13+00:00,847084434847358977,"Concord, NH"
11,1587556257992515599,2022-11-01 21:24:41+00:00,4246104733,"Mountain Brook, AL"
12,1587544342922727426,2022-11-01 20:37:21+00:00,171360721,Houston
13,1586026838903529472,2022-10-28 16:07:20+00:00,500964316,"Philadelphia, PA"
14,1583525730151182337,2022-10-21 18:28:49+00:00,30806016,Guatemala
15,1583507812684267521,2022-10-21 17:17:37+00:00,157066687,Guatemala
16,1582771196503785479,2022-10-19 16:30:34+00:00,38768840,
17,1580963162874339328,2022-10-14 16:46:05+00:00,257772699,"Baton Rouge, LA"
18,1580351185823072256,2022-10-13 00:14:18+00:00,23373309,Mercury + Venus
19,1580350745081434113,2022-10-13 00:12:33+00:00,23373309,Mercury + Venus
20,1580350381426544640,2022-10-13 00:11:07+00:00,23373309,Mercury + Venus
21,1580221051405225984,2022-10-12 15:37:12+00:00,549466315,Texas
22,1580220985227501568,2022-10-12 15:36:56+00:00,82684605,"Dallas, TX"
23,1580212447159328768,2022-10-12 15:03:00+00:00,899640576081088513,"Corporate Office
9375 E Shea Blvd.
Suite 100 Scottsdale, AZ 85260
Phone: (800) 641-5751"
24,1579982850350514176,2022-10-11 23:50:40+00:00,3248356010,
25,1579939566790004736,2022-10-11 20:58:41+00:00,50957489,
26,1579819258023882752,2022-10-11 13:00:37+00:00,912799952476233729,"Watertown, NY"
27,1579796704286887936,2022-10-11 11:31:00+00:00,57337836,"Connecticut, USA"
28,1579597074525716480,2022-10-10 22:17:44+00:00,840349632215449600,"Helena, MT"
29,1579548995265122304,2022-10-10 19:06:41+00:00,2594912034,"Jeddah , Saudi Arabia"
30,1579442178300186624,2022-10-10 12:02:14+00:00,323365666,"Fort Lauderdale, FL"
31,1578631692453318656,2022-10-08 06:21:39+00:00,1518080952886509568,
32,1578533030263926784,2022-10-07 23:49:36+00:00,136684344,Maine
33,1578519570826285057,2022-10-07 22:56:07+00:00,2557592940,Philadelphia
34,1578513033852174336,2022-10-07 22:30:09+00:00,16356226,"ÜT: 41.654712,-83.528995"
35,1578503121034432512,2022-10-07 21:50:45+00:00,14361260,"Greensboro, North Carolina"
36,1578473238874578945,2022-10-07 19:52:01+00:00,847084434847358977,"Concord, NH"
37,1578455576589529089,2022-10-07 18:41:50+00:00,978488368727232517,"Philadelphia, PA"
38,1578448820962488322,2022-10-07 18:14:59+00:00,1577633185986486275,"Sabetha, Kansas"
39,1578436343289479168,2022-10-07 17:25:24+00:00,146569971,"Atlanta, GA"
40,1578366427718975489,2022-10-07 12:47:35+00:00,385042945,
41,1578229424482177024,2022-10-07 03:43:11+00:00,347089630,
42,1578075482003750913,2022-10-06 17:31:28+00:00,745476127,"College Park, MD"
43,1578069925234630656,2022-10-06 17:09:23+00:00,29852493,"Houston, TX"
44,1578063637058654209,2022-10-06 16:44:24+00:00,3806820266,"Independence, MO"
45,1578000654118916096,2022-10-06 12:34:08+00:00,827498588892708870,
46,1577858954935140353,2022-10-06 03:11:04+00:00,368389680,
47,1577812116106510341,2022-10-06 00:04:57+00:00,827273652,"Norcross, GA"
48,1577768700777795593,2022-10-05 21:12:26+00:00,2557592940,Philadelphia
49,1577756588118605826,2022-10-05 20:24:18+00:00,853018218503454720,USA
50,1577747829065658368,2022-10-05 19:49:30+00:00,35692915,New Songhees (Esquimalt) BC
51,1577738031464841218,2022-10-05 19:10:34+00:00,978488368727232517,"Philadelphia, PA"
52,1577686217143074818,2022-10-05 15:44:40+00:00,153089262,"Florida Keys, Florida, USA"
53,1577638827350544384,2022-10-05 12:36:22+00:00,93385075,Southern Atlantic U.S.
54,1577552673875935238,2022-10-05 06:54:01+00:00,2557592940,Philadelphia
55,1577525642597437440,2022-10-05 05:06:36+00:00,834878621986729984,"New York, NY"
56,1577483720100962304,2022-10-05 02:20:01+00:00,1323735485357858816,"Las Vegas, NV"
57,1577459784332238848,2022-10-05 00:44:55+00:00,751463557330456580,"San Diego, CA"
58,1577416894881345536,2022-10-04 21:54:29+00:00,2247798150,"Collinsport, Maine"
59,1577406709026340864,2022-10-04 21:14:00+00:00,80628196,
60,1577403523431600177,2022-10-04 21:01:21+00:00,3418159853,"Washington, DC"
61,1577388086614532096,2022-10-04 20:00:00+00:00,15311268,"Yonkers, NY"
62,1577356523952553996,2022-10-04 17:54:35+00:00,1516685536592863232,
63,1577352287000870912,2022-10-04 17:37:45+00:00,1297574551216414720,United States
64,1577351655795867650,2022-10-04 17:35:15+00:00,1476165846057644034,United States
65,1577350438168543232,2022-10-04 17:30:24+00:00,15032862,Chicago
66,1577343280819458049,2022-10-04 17:01:58+00:00,847084434847358977,"Concord, NH"
67,1577290005382406144,2022-10-04 13:30:16+00:00,1065291024086503430,"Buffalo, NY"
68,1577289320628899843,2022-10-04 13:27:33+00:00,2296587582,Vitoria-Gasteiz (Spain)
69,1577282078521032704,2022-10-04 12:58:46+00:00,577380112,Lebanon Ohio
70,1577174800090398721,2022-10-04 05:52:29+00:00,1489663292511506437,
71,1577174753844105216,2022-10-04 05:52:18+00:00,2177025901,"Chicago, IL"
72,1577174393335291904,2022-10-04 05:50:52+00:00,1489663292511506437,
73,1577174347835400192,2022-10-04 05:50:41+00:00,2177025901,"Chicago, IL"
74,1577170244841324545,2022-10-04 05:34:23+00:00,129877411,#TheResistance #Democracy #Truth #Foster #Adopt  No pet left behind 🐾
75,1577141963073142784,2022-10-04 03:42:00+00:00,17393790,United States
76,1577103538571943936,2022-10-04 01:09:19+00:00,2591675300,Retweets ≠ endorsement
77,1577096562613751808,2022-10-04 00:41:36+00:00,1573724953374953472,
78,1577078579719979011,2022-10-03 23:30:08+00:00,17722044,West Michigan
79,1577072942198005776,2022-10-03 23:07:44+00:00,42958829,📺 6:30 p.m. ET
80,1577065813537804288,2022-10-03 22:39:25+00:00,4909522369,Almost paradise
81,1577061849874538507,2022-10-03 22:23:40+00:00,1295889276421451777,"Arlington, VA"
82,1577048042271870994,2022-10-03 21:28:48+00:00,1553499289762021376,
83,1577042248034037760,2022-10-03 21:05:46+00:00,851745566,St Clair Shores
84,1577037384587579392,2022-10-03 20:46:27+00:00,128958469,"New York, NY"
85,1577034666909257728,2022-10-03 20:35:39+00:00,81243989,
86,1577033725732421638,2022-10-03 20:31:54+00:00,1253160048362225665,Why? With ya nosey azz 🕵🏽‍♂️
87,1577030865191829534,2022-10-03 20:20:32+00:00,414010452,NC 
88,1577029183423012864,2022-10-03 20:13:51+00:00,3138054000,Heading to the Moon
89,1577022124509757462,2022-10-03 19:45:48+00:00,1508743117192761346,
90,1577020917863022612,2022-10-03 19:41:01+00:00,16193528,New York
91,1577019907123945473,2022-10-03 19:37:00+00:00,3149608138,North Dakota / Minnesota
92,1577019599136096276,2022-10-03 19:35:46+00:00,846121452,Minnesota and North Dakota
93,1577019395414556677,2022-10-03 19:34:58+00:00,259343940,
94,1577018223035285522,2022-10-03 19:30:18+00:00,562105058,Dallas Texas
95,1577018161886527500,2022-10-03 19:30:04+00:00,18874087,"Bloomington–Normal, Illinois"
96,1577007179764322304,2022-10-03 18:46:25+00:00,894037176832466952,"D.C., VA, FL"
97,1577000530106163200,2022-10-03 18:20:00+00:00,1025465390,"Oaxaca, México "
98,1576995542311358464,2022-10-03 18:00:11+00:00,218523764,"Detroit, MI"
99,1576995505967697928,2022-10-03 18:00:02+00:00,14420689,Vermont
100,1576987575465680901,2022-10-03 17:28:31+00:00,498281850,
101,1576982099550212099,2022-10-03 17:06:46+00:00,4634281856,United States
102,1576978045751148544,2022-10-03 16:50:39+00:00,285748320,USA
103,1576977112896081923,2022-10-03 16:46:57+00:00,16285710,"Indianapolis, Indiana"
104,1576964843865001985,2022-10-03 15:58:12+00:00,431139146,
105,1576953484083331072,2022-10-03 15:13:03+00:00,2676025951,boyton beach  kutaisi madrid brooyklin
106,1576949716453146630,2022-10-03 14:58:05+00:00,1401940036724068360,
107,1576949218442301440,2022-10-03 14:56:06+00:00,34280715,"Nashville, TN"
108,1576930741635584000,2022-10-03 13:42:41+00:00,16665960,"Washington, D.C."
109,1576925088259121155,2022-10-03 13:20:13+00:00,1553339690,"Jamestown, NY"
110,1576918682046824451,2022-10-03 12:54:46+00:00,1473637525466107905,
111,1576917120616742916,2022-10-03 12:48:33+00:00,18110680,United States
112,1576912466826723329,2022-10-03 12:30:04+00:00,7940822,"Spokane, Washington"
113,1576892362038591489,2022-10-03 11:10:11+00:00,229114225,"Atlanta, GA"
114,1576878864390758401,2022-10-03 10:16:32+00:00,19713578,
115,1576878545158443008,2022-10-03 10:15:16+00:00,8357192,"Washington, DC"
116,1576866488136474625,2022-10-03 09:27:22+00:00,385042945,
117,1576834363819532293,2022-10-03 07:19:43+00:00,2677005619,Aguascalientes
118,1576801546414669827,2022-10-03 05:09:18+00:00,1521901804707270656,USA
119,1576784107777974272,2022-10-03 04:00:01+00:00,19945609,"Colorado Springs/Pueblo, CO"
120,1576778089350078464,2022-10-03 03:36:06+00:00,1040667479637413888,United States
121,1576748378179919872,2022-10-03 01:38:02+00:00,1539216116987437056,"Panama City, Panamá"
122,1576708922471337985,2022-10-02 23:01:15+00:00,18342955,"Raleigh Durham, NC"
123,1576706086572240896,2022-10-02 22:49:59+00:00,4909522369,Almost paradise
124,1576668144654946305,2022-10-02 20:19:13+00:00,850712117573537793,
125,1576665824525434880,2022-10-02 20:10:00+00:00,313054802,"San Francisco, CA"
126,1576658835317587969,2022-10-02 19:42:13+00:00,978488368727232517,"Philadelphia, PA"
127,1576648710225891329,2022-10-02 19:01:59+00:00,18391051,Philadelphia
128,1576642098605998081,2022-10-02 18:35:43+00:00,745247198,"Philadelphia, Pa. "
129,1576641837070172163,2022-10-02 18:34:41+00:00,2316579214,"Boston, MA"
130,1576638863648632832,2022-10-02 18:22:52+00:00,1539357343086956546,"Philadelphia, PA"
131,1576627482652016644,2022-10-02 17:37:38+00:00,3534222021,
