,Tweet_ID,Date,User_Id,Location
0,1598011303314214913,2022-11-30 17:49:18+00:00,1569752085868036096,
1,1597980559057489920,2022-11-30 15:47:08+00:00,860547074860908548,
2,1597980556482195456,2022-11-30 15:47:08+00:00,860547074860908548,
3,1597943919182237696,2022-11-30 13:21:33+00:00,1210869916871483392,"Albuquerque, NM"
4,1597819968154128384,2022-11-30 05:09:01+00:00,1589290007616970757,"Ede, Osogbo"
5,1597751269976059904,2022-11-30 00:36:02+00:00,1443438090245185539,
6,1597736973367930887,2022-11-29 23:39:13+00:00,1241790426811695104,
7,1597723734814519296,2022-11-29 22:46:37+00:00,55491237,"Echo Park, CA"
8,1597600359387893760,2022-11-29 14:36:22+00:00,818272627,
9,1597528544980381696,2022-11-29 09:51:00+00:00,1586470117264818181,
10,1597460589588410368,2022-11-29 05:20:58+00:00,960817018193764352,"Oxford, England"
11,1597427171236057088,2022-11-29 03:08:11+00:00,963031213,"Vienna, Austria"
12,1597413764957339648,2022-11-29 02:14:54+00:00,1468832913395441664,
13,1597391202948894720,2022-11-29 00:45:15+00:00,2780405421,Planet A
14,1597364864837718020,2022-11-28 23:00:36+00:00,4102013897,"Arkham, MA"
15,1597326426948399104,2022-11-28 20:27:51+00:00,1518680852603015170,"Houston, TX"
16,1597325888659820550,2022-11-28 20:25:43+00:00,1512404139778752512,
17,1597308299481079809,2022-11-28 19:15:49+00:00,1518680852603015170,"Houston, TX"
18,1597292812956884993,2022-11-28 18:14:17+00:00,1680417836,España
19,1597277199861952513,2022-11-28 17:12:15+00:00,1310230387621326848,
20,1597271404264968192,2022-11-28 16:49:13+00:00,1518680852603015170,"Houston, TX"
21,1597265055883853824,2022-11-28 16:23:59+00:00,1518680852603015170,"Houston, TX"
22,1597260419043045376,2022-11-28 16:05:34+00:00,1310230387621326848,
23,1597139216542371840,2022-11-28 08:03:57+00:00,1437318436611362817,
24,1597090349301702658,2022-11-28 04:49:46+00:00,902828579565838337,Tanzania
25,1596909850126340096,2022-11-27 16:52:32+00:00,1487744784768942081,Zum Teufel mit der #Maskenpfli
26,1596890643070353413,2022-11-27 15:36:12+00:00,1310230387621326848,
27,1596882058252804098,2022-11-27 15:02:05+00:00,34592908,Boston area
28,1596865659220426753,2022-11-27 13:56:56+00:00,861755090,"Seattle, WA"
29,1596863796903284737,2022-11-27 13:49:32+00:00,1582693136165388289,Dystopia
30,1596624994066481152,2022-11-26 22:00:37+00:00,4102013897,"Arkham, MA"
31,1596624654126530560,2022-11-26 21:59:16+00:00,1415037731793743874,
32,1596591754022916096,2022-11-26 19:48:32+00:00,1220902474913144832,
33,1596493073667817476,2022-11-26 13:16:24+00:00,935147383285010432,
34,1596483125714251778,2022-11-26 12:36:53+00:00,15193667,新潟県佐渡市
35,1596418730854338560,2022-11-26 08:21:00+00:00,1454928335054819330,world wide+Gloucs
36,1596362772706648064,2022-11-26 04:38:38+00:00,1587434068681048064,Canada
37,1596352894420520960,2022-11-26 03:59:23+00:00,1220902474913144832,
38,1596290145069981696,2022-11-25 23:50:02+00:00,219510054,Kaurna Country South Australia
39,1596281209625399296,2022-11-25 23:14:32+00:00,397328143,"Lausanne, Switzerland"
40,1596277707775823873,2022-11-25 23:00:37+00:00,4102013897,"Arkham, MA"
41,1596200020470296576,2022-11-25 17:51:55+00:00,271053549,"New York, NY"
42,1596178695534051329,2022-11-25 16:27:11+00:00,984728556625453056,
43,1596174877597503489,2022-11-25 16:12:00+00:00,1374549377818169345,United States
44,1596166332424556544,2022-11-25 15:38:03+00:00,19042993,"North Vancouver, BC"
45,1596118542835146752,2022-11-25 12:28:09+00:00,546025427,his excellency / yang mulia
46,1596100867568336898,2022-11-25 11:17:55+00:00,962681528,Europe
47,1596067472876118017,2022-11-25 09:05:13+00:00,1216047747243094017,New york
48,1595853556334075906,2022-11-24 18:55:12+00:00,20223562,La La Land 
49,1595816507300515840,2022-11-24 16:27:58+00:00,1238913253415288838,"Ontario, Canada"
50,1595795993349722112,2022-11-24 15:06:27+00:00,19982335,London & Falkirk
51,1595789159859458054,2022-11-24 14:39:18+00:00,52695440,
52,1595783685793529857,2022-11-24 14:17:33+00:00,19982335,London & Falkirk
53,1595778713710637057,2022-11-24 13:57:48+00:00,19982335,London & Falkirk
54,1595776639275003904,2022-11-24 13:49:33+00:00,19982335,London & Falkirk
55,1595770119766032385,2022-11-24 13:23:39+00:00,19982335,London & Falkirk
56,1595765462360641542,2022-11-24 13:05:08+00:00,230563995,Azimuth -SPOOKY ISLAND
57,1595734126920728577,2022-11-24 11:00:37+00:00,4102013897,"Arkham, MA"
58,1595610387617288192,2022-11-24 02:48:56+00:00,1264040162331254784,東京 文京区
59,1595490855158272001,2022-11-23 18:53:57+00:00,1222879367119937537,Austria
60,1595457396486324225,2022-11-23 16:41:00+00:00,956522419,The Finger Lakes Region in NY
61,1595404258136006657,2022-11-23 13:09:50+00:00,425128471,
62,1595356645961392128,2022-11-23 10:00:39+00:00,4102013897,"Arkham, MA"
63,1595326492795232256,2022-11-23 08:00:50+00:00,20170584,Worldwide
64,1595300234522935300,2022-11-23 06:16:29+00:00,968787469578711041,"Kampala, Uganda"
65,1595295834006257669,2022-11-23 05:59:00+00:00,1524190801655664640,
66,1595295122023133184,2022-11-23 05:56:10+00:00,3358563563,"Abuja, Nigeria"
67,1595283834597429248,2022-11-23 05:11:19+00:00,1524190801655664640,
68,1595257345780682753,2022-11-23 03:26:04+00:00,140750890,
69,1595179096178401284,2022-11-22 22:15:08+00:00,1484974276574855173,Coastal NC
70,1595157793597947904,2022-11-22 20:50:29+00:00,1394656148884701185,
71,1595082007524278272,2022-11-22 15:49:20+00:00,247142943,Canada
72,1595070061680656385,2022-11-22 15:01:52+00:00,92501611,"Toronto, Ontario, Canada"
73,1595054754337783808,2022-11-22 14:01:02+00:00,2320381411,Mumbai
74,1595024888384966656,2022-11-22 12:02:22+00:00,388774547,
75,1594943711690924032,2022-11-22 06:39:48+00:00,1590232731891343360,"Chokaa, along Kangundo Road, "
76,1594882975589715968,2022-11-22 02:38:27+00:00,1482861078,
77,1594873177288724480,2022-11-22 01:59:31+00:00,794528051602157569,"Granbury, TX"
78,1594861309040156674,2022-11-22 01:12:21+00:00,1500343433025982464,
79,1594859097266036737,2022-11-22 01:03:34+00:00,3309206583,
80,1594808170681143296,2022-11-21 21:41:12+00:00,69425160,"Miami, FL"
81,1594788112991154176,2022-11-21 20:21:30+00:00,1487744784768942081,Zum Teufel mit der #Maskenpfli
82,1594768338445639680,2022-11-21 19:02:55+00:00,1585807847048232961,"Woo, WooWoo"
83,1594735220372246529,2022-11-21 16:51:19+00:00,1587434068681048064,Canada
84,1594707749182787585,2022-11-21 15:02:10+00:00,1475469171530076167,
85,1594649496591515648,2022-11-21 11:10:41+00:00,898168647360946176,"Ibanda, Uganda"
86,1594626128278441985,2022-11-21 09:37:50+00:00,580957462,"Kampala, Uganda"
87,1594473348687355906,2022-11-20 23:30:44+00:00,1391984453787045889,في المسخمطة
88,1594414473019887616,2022-11-20 19:36:47+00:00,1451544422324256773,Throughout the United States
89,1594396415769329667,2022-11-20 18:25:02+00:00,2337150512,
90,1594368915613913090,2022-11-20 16:35:46+00:00,1518483122974871553,
91,1594360017918087170,2022-11-20 16:00:24+00:00,198496513,
92,1594318469079629825,2022-11-20 13:15:18+00:00,1302925613611745281,
93,1594292354676133889,2022-11-20 11:31:32+00:00,1492578187959840775,
94,1594292336498024453,2022-11-20 11:31:28+00:00,1343865805851791362,
95,1594285515288858624,2022-11-20 11:04:21+00:00,1565425381364191237,
96,1594158593376337920,2022-11-20 02:40:01+00:00,1426243142723031040,
97,1594036389766901761,2022-11-19 18:34:25+00:00,151257881,"Ontario, Canada"
98,1594035113100251138,2022-11-19 18:29:21+00:00,2868241610,"Flint, MI, USA"
99,1594032673835589632,2022-11-19 18:19:39+00:00,388774547,
100,1594001793494568960,2022-11-19 16:16:57+00:00,29297242,
101,1593986255901327361,2022-11-19 15:15:12+00:00,1481974716168552450, info@pims-hub.org.uk
102,1593942980804632576,2022-11-19 12:23:15+00:00,3224242123,Oxford🇬🇧🇦🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿
103,1593942338983927809,2022-11-19 12:20:42+00:00,1512404139778752512,
104,1593801628469104641,2022-11-19 03:01:34+00:00,130523092,London and Oxford
105,1593760289236860928,2022-11-19 00:17:18+00:00,404020377,London UK
106,1593747347539836928,2022-11-18 23:25:52+00:00,996892649301868550,"Hibbing, Minnesota"
107,1593695604307288064,2022-11-18 20:00:16+00:00,975823206866210816,
108,1593599405818580992,2022-11-18 13:38:00+00:00,388774547,
109,1593598287415681024,2022-11-18 13:33:34+00:00,388774547,
110,1593589310405632000,2022-11-18 12:57:53+00:00,2188819043,Nigeria
111,1593578533430956033,2022-11-18 12:15:04+00:00,898902232636284928,"Tooting, London, UK"
112,1593494599015796737,2022-11-18 06:41:32+00:00,968787469578711041,"Kampala, Uganda"
113,1593469604268998656,2022-11-18 05:02:13+00:00,1166045747588059137,
114,1593411651658661893,2022-11-18 01:11:56+00:00,1238467774042775553,$
115,1593329287511396352,2022-11-17 19:44:39+00:00,48655327,"Appleton, WI"
116,1593318227244978178,2022-11-17 19:00:42+00:00,4102013897,"Arkham, MA"
117,1593303494773047301,2022-11-17 18:02:09+00:00,2233541276,"Philadelphia, PA"
118,1593250368129204227,2022-11-17 14:31:03+00:00,1120259639923421184,"UK-wide, worldwide"
119,1593212564259098625,2022-11-17 12:00:50+00:00,1525774218620768257,
120,1593191676478369793,2022-11-17 10:37:50+00:00,1344853357064699905,North Rocks
121,1593182439307972609,2022-11-17 10:01:08+00:00,1407429338652348420,"Berlin, Germany"
122,1593107675977768960,2022-11-17 05:04:03+00:00,258960339,España
123,1593064021267447808,2022-11-17 02:10:35+00:00,1586213787690045443,
124,1592946351611858944,2022-11-16 18:23:00+00:00,1427431852919382018,
125,1592931221855608832,2022-11-16 17:22:53+00:00,3174996656,Ethiopia
126,1592898634839982081,2022-11-16 15:13:23+00:00,971395708090814464,"Chicago, IL"
127,1592895443813519361,2022-11-16 15:00:43+00:00,4102013897,"Arkham, MA"
128,1592849966397104131,2022-11-16 12:00:00+00:00,38489678,"Chicago, IL"
129,1592785618026758144,2022-11-16 07:44:18+00:00,1501270744394784770,
130,1592757244583899137,2022-11-16 05:51:33+00:00,138418838,CA | AM | AUNZ | UK | IE | HIV
131,1592711966661173248,2022-11-16 02:51:38+00:00,131489001,Korea(대한민국)
132,1592623084947017728,2022-11-15 20:58:27+00:00,133444325,Canada
133,1592591232353853440,2022-11-15 18:51:53+00:00,896719976337477633,
134,1592556555215724544,2022-11-15 16:34:05+00:00,898168647360946176,"Ibanda, Uganda"
135,1592555048407814145,2022-11-15 16:28:06+00:00,580957462,"Kampala, Uganda"
136,1592512024944443392,2022-11-15 13:37:08+00:00,1519295884890042368,
137,1592392897814753281,2022-11-15 05:43:46+00:00,881866704241950720,
138,1592344940637749254,2022-11-15 02:33:12+00:00,1389537717524996096,
139,1592285507723173888,2022-11-14 22:37:02+00:00,1487674614759112705,USA
140,1592279079268790277,2022-11-14 22:11:30+00:00,1548360301241700360,"New York, USA"
141,1592275611229487104,2022-11-14 21:57:43+00:00,1478615384244817920,
142,1592268790641065984,2022-11-14 21:30:37+00:00,1590914767849680899,
143,1592251497353719810,2022-11-14 20:21:54+00:00,369090663,
144,1592160744401166336,2022-11-14 14:21:17+00:00,837674417878609922,UK wide
145,1592145571321876482,2022-11-14 13:20:59+00:00,388774547,
146,1592124915490197506,2022-11-14 11:58:54+00:00,1548893671868751878,
147,1592055267679928321,2022-11-14 07:22:09+00:00,1563121138988769280,
148,1591938241284169728,2022-11-13 23:37:08+00:00,896719976337477633,
149,1591913983740678145,2022-11-13 22:00:44+00:00,4102013897,"Arkham, MA"
150,1591862724413501440,2022-11-13 18:37:03+00:00,1330266094850945029,
151,1591861540437000192,2022-11-13 18:32:21+00:00,1330375637312413702,
152,1591822975921274880,2022-11-13 15:59:06+00:00,1954817822,
153,1591777972695990273,2022-11-13 13:00:17+00:00,1394924473804001282,"Shannon, Ireland"
154,1591741648471744513,2022-11-13 10:35:56+00:00,388774547,
155,1591439925584560128,2022-11-12 14:37:00+00:00,747854342334480385,
156,1591410344647602176,2022-11-12 12:39:27+00:00,1977080570,"Montreal, Canada"
157,1591287837194059776,2022-11-12 04:32:39+00:00,1448445516040257538,
158,1591250517929627650,2022-11-12 02:04:22+00:00,1415554609410547715,naarm
159,1591219568936034304,2022-11-12 00:01:23+00:00,50178238,"Toronto, Ontario"
